,Barriers to Housing and Services Score,Crime Score,"Education, Skills and Training Score",Employment Score (rate),Health Deprivation and Disability Score,Income Score (rate),Index of Multiple Deprivation (IMD) Score,Living Environment Score,Outdoors Sub-domain Score,beauty,boring,depressing,lively,lsoa,safety,walk,wealth
28,0.25874106520423623,1.1573391442102383,-0.01086049427456084,-0.2644246846622193,0.6096137815538267,-0.1342667455800874,0.1078815453822523,-0.13877188831331272,-0.28509877822341423,-0.7714928823464954,1.1794761618067746,1.0705983880642849,-0.8727697005196595,,-0.699517196703914,-1.8067307869800213,-0.834102587453723
29,0.8523559183653169,1.1468281754044325,0.9997545388306044,0.3985924312155372,0.6791398260199838,0.12992823614729496,0.7763562646394863,0.8417552608232036,-0.6967431511894763,-1.090352163549231,0.8053585698551786,1.103634084975476,-0.6539876083563689,,-0.36545823874681405,-1.8985827784358673,-0.6521760951446753
30,2.4707828545865693,-0.1687947534555843,1.9021108697185924,1.0402218981940117,0.938798318618081,1.596210384734268,1.5121738941265874,-0.6848370735627881,-0.8739065522128447,-1.3538470428712783,1.194923542797713,0.9034381928106386,-1.2244078989304152,,-0.40617593958675363,-1.1294636156634876,-1.5116400473510396
31,1.382215181105604,0.07646118534654925,2.0846470704014433,1.2754860360861184,1.482236584547432,1.0546106721931336,1.3210631556949628,-1.0298509860613205,-1.0614913297669994,-0.4479249632508867,0.9173950863004712,0.12589570129271938,-0.8645556278089764,,0.014159052681572564,-0.3272100167187307,-0.7130508935328083
32,0.7602645099797256,-0.028648502711508,1.2504536260946413,0.0991653466255827,1.107647283750177,0.1827672324927715,0.42927420823678036,-0.5645924166088632,-0.8409055265320211,-2.0367791664812755,1.021798959283521,1.794267482806644,-1.4403158879328122,,-2.014196691499805,-2.1076863217459794,-2.3366231714704138
33,0.01069999200514042,0.22361474862782946,0.2914619556208149,-0.3071999824607843,0.2818481433562287,-0.3192032327892551,-0.2042445862281116,-0.1471375334072021,-0.9346979153090986,-0.6412788555616781,0.20471687521185858,0.8382756693670664,-0.7182768750792347,,-0.37347700767675446,-0.7329081500719289,-1.2168720157326884
34,-0.19555601629659117,-0.5699633962105028,0.7243965249504329,0.2916541867191251,-0.17078059510712093,-0.530559218171161,-0.321865309545127,-0.9336001023986606,-0.9451192918398851,-1.1388625358074755,0.7318334584874586,1.2045411438648206,-0.49026485150417487,,-0.2514937714571332,-0.5036130561626887,-0.5287017307721347
35,-0.37727484889692203,-0.09521797181494428,0.5654166159537268,-0.17887408906508934,0.39819785042204275,-0.12105699649371825,-0.16974740060627233,-0.20330686475188695,-0.19651707771173008,-1.0140367076050214,0.11719635048523093,0.8933668231717002,-0.25357044818376623,,-0.050045011662862744,-0.57320632656378,-0.753511256406697
36,1.1456727007038179,-0.2914227228566511,0.6707683715372943,-0.28581233356150176,0.7898139376191728,-0.12105699649371825,0.07265037708760803,-1.0742532561750404,-1.071912706297786,-0.21548561176674252,1.0880857628460168,0.5048662471190732,-1.3182686093080083,,-0.671838769127916,-0.25595654122171185,-1.534304442208718
37,1.455929374216925,0.6107687663083403,1.8314419946601577,0.7621824625033392,0.76427375801936,1.081030170365872,1.2029836932074436,0.010154980391089813,0.18386316566197297,-1.6523331030491233,0.816751504335015,1.3876463248692628,-0.6295666510459665,,-0.707255085824037,-1.5568292544897873,-1.6635690954992501
38,1.743907524185246,0.30419884280567333,2.0855492262532533,0.37720478231625476,1.039540138150676,0.4733817123928921,1.0713255512730313,0.359857331348835,-0.46399907533524704,-0.8376880627087601,0.960734707751934,0.7355859188893762,-0.5131864193805004,,0.16016446663208594,-0.6861527842576186,-0.5850743582404352
39,2.607225978047496,0.008139888108812074,1.8432702602727749,1.6390760673739206,1.2906852375488356,1.6754688792524828,1.842007357718374,-0.4102416681183129,-0.21735983077330287,-0.8971190647364606,1.4184416829875794,0.5147827830601317,-1.0336340192676394,,-0.2096624957280248,-0.8563706350943173,-1.2525796133281375
40,1.1602512737146913,0.5529584378764087,1.5922704543914685,-0.05054819566939442,0.6067759838205141,0.1431379852336641,0.6035950930279886,0.4265986317682153,0.6667202782550754,-1.236917240336865,0.6610090600209777,0.8461500594271241,-0.6978430366809857,,-0.19941380959756597,-1.4749116909776434,0.06130697749263214
41,1.131196793700062,1.434127989429789,0.9223696146531409,-0.17887408906508934,-0.03740410164143165,-0.04179850197550343,0.6324039129355884,1.3713649463825017,0.28112934661597927,-1.0065904069850171,0.30303882383612313,1.1030465201033604,-0.5999883961199114,,-0.714526009066932,-0.5119384036810154,-0.7118318957245344
42,1.3237982230549896,1.6741284438290196,1.0977888080606037,0.8049577603019042,0.9402172174847373,0.6847376977747983,1.302071354036131,0.5545654226549607,0.7170902648205427,-1.5732292804299681,0.9588400870612797,1.1857550943719324,-1.1095315109439798,,-0.9242005672029249,-1.7617867082310397,-1.070201545803219
43,1.4083950129209062,-0.4981384427041638,1.5159881651439944,0.5055306757119497,0.8593399820853299,0.4469622142201542,0.7584654369898626,0.09629354580838936,-0.6151090350316495,-0.9294100259669535,1.0059959107017515,0.8045381942344152,-1.0751119327665042,,0.25874457104282605,-0.38364569225678824,-0.1251573913110154
44,1.7855899230754912,-0.021641190174304176,1.3460821463864805,2.024053747561005,1.2466993726824913,2.7058293079892746,2.1292698262874654,-0.7937743201150828,-0.09925089675772378,-1.9830338758633785,1.4874952812607876,1.522715725327539,-1.579968035851542,,-2.1794569245228375,-2.587811974854062,-2.130507280700429
45,2.4309484438244633,0.2060964672848199,1.4826083986270318,1.1899354404889884,1.1246740701500522,2.0321321045844485,1.8052164762440186,-0.2412740232549229,0.814356445774549,-1.4914803834101213,1.3202178684291135,2.0892169065203494,-1.710099128610797,,-1.7065437992634147,-2.010356323969825,-1.6268687013438485
46,1.6819999218925907,0.8437619081703672,0.9603603999682426,0.5696936224097972,1.409872742347962,0.5262207087383687,1.2115162417788032,0.678027635414228,0.4791355007009203,-1.3240521332902608,0.48646204912007285,1.5168248498069423,-0.5168465779221466,,-1.369547026829633,-1.1895205555075332,-0.7473825007511905
47,1.475949245605097,1.0522294561521808,1.5171910396130743,0.9118960047983167,1.0991338905502392,1.292386155747778,1.417031390164228,-0.15550317850109113,0.20644281481200996,-2.1546278903764784,0.621923642432114,2.0798899632217136,-1.3301814183571308,,-1.435269483823184,-1.6086123849977092,-1.8141266360130615
48,2.0691534347377027,0.1342715137784808,1.437600845575631,0.5055306757119497,0.3272529070892293,0.6847376977747983,1.0815095608582017,0.8567398778595104,0.8907798736669825,-0.8120916978081861,0.6236390774281075,0.8576900658560249,-0.8748469888468333,,-0.8367928931836837,-0.8856584339447738,-1.08916607360524
49,1.8335349483999852,1.6793839282319227,1.4676727073026248,0.8263454092011867,1.5389925392136825,1.2263374103159326,1.7017249193785011,-0.24908808735361077,-0.08709262413847278,-1.354903806188808,1.3671481422165275,1.506513869571236,-1.3445210230501645,,-1.153296780061714,-1.2641400891491186,-1.3504347890963297
50,1.117747546767495,0.4478487498183516,1.3668317309781062,0.18471594222271265,0.8252864092855794,0.5790597050838452,0.7607591328423783,0.20854027833189268,-0.46052528315831825,-1.8452834636285755,1.2954254661829274,1.8167619277330114,-1.012104223370143,,-0.8178270299127947,-1.7205714574058724,-1.2012297478518397
51,1.1873550995940632,-0.3702549889001941,1.411538565412237,0.5696936224097972,0.7231256908863282,0.9885619267612881,0.8625992286940842,0.014383768020967849,-0.1652529481193709,-1.22879706553989,1.2546936425750215,1.1387740975231992,-0.9549758282698401,,-0.5294560029923853,-1.1519225353666762,-0.6627008729444331
52,2.0652521264671866,0.39704573392362386,1.2271980530257658,1.211323089388271,1.1899434180162405,0.8036254395521205,1.3217971383677676,-0.5246027944567553,-0.43794563400828107,-1.441477473270464,1.4481346914527833,1.6594308809442673,-1.0617020287823642,,-0.7967907264180785,-1.419792163784134,-1.4855940749422567
53,1.2427947434382318,0.6755864072774757,1.8444731347418548,0.6552442180069268,0.6819776237532964,0.7904156904657513,1.0450856707202494,0.07662049031286933,0.20296902263508118,-1.2896494136702226,0.6740135199596613,0.9046889777551752,-0.7545701041283678,,-0.5280197507545713,-1.1616284439437286,-0.9063181209217305
54,1.5021290774203986,0.17456356086740268,1.2814276436734444,0.6338565691076447,0.7529225670861098,0.8300449377248588,0.9419611051911346,-0.12902729073141958,-0.4257873613890303,-1.0665563458132656,0.6681686166759182,0.9128173650381405,-0.5931407950266022,,-0.5212935690205461,-0.4260094432892292,-0.9507395865827594
55,1.3984364102303795,0.2726659363882561,1.5114773858849455,0.8905083558990342,0.7373146795528909,0.5262207087383687,0.994073874960296,0.32051122035779495,-0.734954865135693,-1.1349350092403159,0.9569504168015832,0.951822296883139,-0.24892795584396304,,-0.31811253512408466,-0.3579840643244913,-1.5912117671328938
56,1.7361049076442148,1.4901864897274195,1.2508545842510008,0.8905083558990342,0.944473914084706,0.8696741849839662,1.3448258447270276,-0.41217220160151824,0.2637603857313353,-1.089618608530173,1.3538642003977102,1.0052556128034469,-1.1027405222245834,,-0.5901536045501189,-0.7908647737598762,-1.4960555464472496
57,1.8487295174535725,-0.19857583173870058,2.6778646627359377,2.109604343158135,1.981688985610438,2.2038588427072474,2.2741396563323697,-1.217664314927428,-0.8912755130974886,-1.1768257429241722,1.5734036380621617,1.4676322241705397,-1.5235700039690312,,-1.0523995119099687,-1.3413112460337788,-1.749898772781421
58,1.3827285111411984,0.5249291877275937,1.7710977921279905,0.01361475102845275,0.341441895755792,0.09029898888818756,0.4745976382824945,-0.8328446406085217,-0.6741635020394391,-0.9595367483511255,0.8083865746898568,1.0044967791038293,-0.5900003837459895,,-0.09325075453732448,-0.0914810423456898,-1.1977452333788832
59,1.0539919563467015,0.1465343107185875,2.4621491746143036,0.7835701114026218,0.9501495095513312,0.5922694541702144,1.0894916224249573,0.5735949669894121,-0.1878325972694079,-1.082725173320609,0.9750099031804678,1.2629368424619367,-0.4001008008057761,,-0.534157083309911,-1.169909380141557,-1.163826558649702
60,1.8925679024933133,-0.08120334674053663,1.1403906121738443,0.9118960047983167,1.097714991683583,0.9489326795021806,1.2649134812253733,0.4562001451773615,-0.5543176719353958,-1.3088975748645335,0.7362258808241963,0.8549793455667263,-0.706220398596557,,-0.6689478494627262,-0.9717655571633345,-1.3320108551744687
61,1.625533617977234,0.11500140430117028,1.3155090869640371,1.8315649074674625,1.7035848077458096,1.2131276612295634,1.6875957529270036,0.008959888234819762,-0.1791481168270861,-0.835259496417271,0.567239672618117,0.6986172574477294,-0.5634089574571053,,-0.48849933627697634,-0.6164360950285344,-0.8320329096611031
62,1.9543728387788493,-0.9308399918764996,0.5245188840050155,0.20610359112199514,0.6209649724870768,0.1431379852336641,0.3914741005873184,-1.0384924216528106,-0.8374317343550923,-0.4104579614467255,0.19308599366875953,0.4788061482133473,-0.7332157859268936,,0.4194586898726763,-0.172222870143908,-0.06167973150898716
63,1.1125115804044354,0.21485560795632466,0.2935669859417045,-0.4569135247557614,-0.006188326574993797,-0.055008251061872564,-0.04799802475472847,-0.689617442187868,-0.04888091019225641,-0.16643926816731075,-0.013893372624468653,0.2545191920894726,-0.017992061371731698,,0.7176690911016035,-0.2683403258121297,0.04617940394510704
64,1.0145682096130704,1.2046385038363638,0.31331417514243043,-0.2644246846622193,0.7813005444192352,-0.1738959928391948,0.3767944471312166,0.19943919191106807,0.14565145171575622,0.2840652555098833,-0.5615219064279334,-0.008431048695018149,0.5755460624416396,,1.2982528233584913,0.07535162570034458,0.8817468770600774
65,0.016551954410913644,-0.39653241091470837,0.3427845996348842,-0.37136292915863145,-0.34388625683918567,-0.6494469599484833,-0.46985456594945285,-0.07837376933874951,-0.33025807652348854,-0.1865901241281936,-0.6620745784452174,0.765461068359481,0.030936697893916433,,0.7232713645709025,0.4371656746281826,0.7222517123367613
66,0.4082227715692538,1.0189447216004626,0.1375942631176976,-0.22164938686365432,-0.08280886537443229,-0.34562273096199336,-0.04203441553818701,-0.1446554189287953,0.1856000617504372,-0.06211045236039488,-0.24496349317376143,0.4676702297537701,0.3129555316853535,,0.8577144116996344,-0.2825639117480255,0.1846243823963702
67,0.9610792199041595,-0.7241242720289868,0.10551761060890455,-0.6280147159500211,0.1740118294903523,-0.08142774923461084,-0.24296217221858005,-0.6571660936368469,-0.48310493230835544,-0.5000857630637072,0.023092926185657732,0.33470476188539156,-0.33966771435168946,,0.5205931534498097,-0.20909216269786424,0.0533457403318009
68,1.5746112784462936,1.6443473655459035,2.1231390534119954,1.0829971959925766,1.2225780919493345,1.3848543993523617,1.7909038141243194,0.0799299762840784,0.12307180256571923,-1.7294595490427416,1.2704183536541345,1.5895631125326781,-1.359030453804415,,-1.0027533843167287,-2.195581144892685,-0.843198532114673
69,1.2137402634236025,1.9053697575567459,2.2131541595147963,1.018834249294729,1.3531167876817112,0.9621424285885498,1.5836454568909826,-0.5126518728940564,-0.7887986438780894,-1.3858456050573742,1.15636932928285,1.3689028010861664,-0.7191888280207103,,-0.07468676918154468,-1.696665743406348,-1.0164827043174383
70,1.6209136476568864,-0.44383177054083417,1.9382973433300752,0.8691207069997517,1.1984568112161782,1.292386155747778,1.2429857488753209,-0.5889539105635958,-0.568212840643111,-1.8284063851944545,1.280268625467351,2.0914327574230382,-1.3250739847820285,,-0.63461288002121,-2.0850271270504455,-1.5634989075062011
71,1.3602446555821743,1.3990914267437697,2.3341432831964006,0.6552442180069268,0.7373146795528909,0.7904156904657513,1.4223527645420648,0.9746862806667627,0.3662372549507346,-0.2500133258197077,0.8067210381081277,0.5346110077323993,-0.9851261078403667,,0.2551903679057733,-0.43608671267557503,-0.3211271869553819
72,1.873677357183448,0.05018376333203491,2.3187063941765436,1.2968736849854008,0.6819776237532964,0.9489326795021806,1.3532666454642859,-0.20156019160041572,-0.47268355577756904,-1.804012844235061,1.4282286761462923,1.628631307088691,-0.7651864812819454,,-0.7426659008898772,-1.7009659447774061,-1.3026288591339574
73,1.285709134413903,0.4005493901922258,2.0481598781726915,1.5321378228775082,1.5730461120134331,1.516951890216053,1.7923717794699294,0.5338811353349053,-0.12704123417315413,-1.8604666762996294,1.2720659796660443,1.379975677362972,-1.0319833211658604,,-0.9980989749857815,-1.657433556721222,-1.53243163893177
74,1.3029570236098666,0.3655128275062068,2.0656015579743476,0.8691207069997517,0.5940058940206078,1.2131276612295634,1.2419765227002144,0.3565478453776259,-0.15830536376551332,-0.8802730928108742,0.864252622287275,1.1334258386499605,-0.5043416028832033,,-0.625333299403462,-0.5975241795173064,-1.5599031264393601
75,1.6824105859210658,-0.009378393234197485,1.1492116916137625,1.1471601426904234,0.6081948826871704,1.1999179121431942,1.195093379474789,0.01033884072282354,-0.38931254353127814,-0.8013933938566487,0.6614003925489756,0.7840967231613399,-1.0503338477797577,,-0.5421280419679607,-0.11526036610741093,-1.422635602396154
76,1.413220315255491,-0.19857583173870058,1.3349555575474932,1.2540983871868359,1.1757544293496778,0.7111571959475366,1.0724265252822391,-0.4339596509119769,-0.3128891156388446,-1.4339263871791035,0.943756395646458,1.8767490298806095,-0.9391588063660531,,-1.0431183014154477,-0.7953419581679586,-1.6658490368956895
77,1.2420760813884002,-0.1162399094265557,1.7933509698059658,0.6124689202083621,0.8635966786852988,0.3412842215292011,0.8359923568048999,0.32593510014394333,-0.2694667134272348,-1.6098234077523477,1.3142301068798385,2.1247298334252007,-0.69937057417488,,-1.1425348791211198,-1.5126720427773246,-2.2476007350213214
78,1.1864311055299936,-0.8397449288928499,1.8034751632540535,0.5483059735105147,0.3868466594887926,0.28844522518372456,0.5870804828898742,0.0729432836781928,-0.22083362295023165,-0.7263451418789075,0.9742094861650188,0.599722083707664,0.06792473239915665,,-0.2160529115410905,-0.9369365744143621,-1.2656091478042228
79,1.2961810671400236,0.3077024990742752,1.4044215581368482,0.9974466003954466,1.0565669245505511,0.7904156904657513,1.1817899435301973,0.5683549475349985,-0.0801450397846152,-0.930990883044787,0.9861687989250142,1.202008809799068,0.13552517367060524,,-0.4254119790366096,-1.0421218168740325,-0.9190331246608161
80,1.2127136033524144,1.8405521165876102,2.38346113642867,1.1471601426904234,1.0239322506174573,1.2263374103159326,1.6807146653694556,-0.06237792047790633,-0.13572571461547595,-0.6991271606681304,0.2013475475255615,0.5486073148076309,-0.25204468467952945,,-0.2200539627976134,-0.8080079441935939,-1.3519699249009414
81,1.49063048462309,1.3623030359234498,2.3253222037564827,0.7835701114026218,0.2222543909566654,0.6979474468611674,1.2530780106263915,0.2989995615449373,-0.01414298842296844,-1.170493000675722,0.7754903247079139,0.5439058643182385,-0.6855902356141074,,-0.42234004512506707,-0.7760319312445951,-0.9565205188848752
82,1.1434140485472029,1.0679959093608893,1.5478643385746078,1.168547791589706,1.8071644250117174,1.081030170365872,1.5285050085965004,-0.26949658417606603,-0.6672159176855815,-1.262336726752026,0.874143717543093,0.8348440493880811,-0.4006771514609319,,-0.2475827431268337,-0.5574233547584987,-1.70197035143786
83,1.7396982178933735,-0.2160941130817101,1.4143452725067562,0.9332836536975991,0.6096137815538267,1.186708163056825,1.1799549868481842,0.197140937764395,-0.34067945305427494,-1.679511977812228,1.8575978436534293,2.0471233241614404,-2.156042223392644,,-1.7603473470351296,-3.162647268597571,-1.5325221692775928
84,1.2715412254315046,0.514418218921788,0.7269025134276823,0.2702665378198426,0.9189337344848932,0.1431379852336641,0.674607916621881,0.48837570323078194,0.1803893734850442,-1.5491027875966574,0.7289690016081444,1.7469597574239748,-0.9773803769494527,,-0.7625925312221763,-1.5929517641179813,-1.3358686967525986
85,1.605103082560586,-0.12149539382945856,1.221384159758547,0.0991653466255827,0.325834008222573,0.2620257270109863,0.6855259088798568,1.0794866697550458,-0.10446158502311677,-1.6829684722189242,0.05891219109563233,1.9950515758319678,-0.7658755075654173,,-0.4664216783755217,-2.2356188880756984,-0.7488401795628034
86,1.422460255896186,0.773688782798329,0.898412364810636,0.07777769772630022,0.27901034562291616,0.43375246513378507,0.6257980688803427,0.023117133778324677,-0.1617791559424421,-2.4144746181139216,2.2691639936623678,2.4988582598808433,-3.1621584994992027,,-2.6025528695123152,-4.083052542176193,-1.7422390936566257
87,1.709001081764843,1.2887262542828097,1.9547366277408311,1.8743402052660274,1.0040676664842694,1.5830006356478987,1.8979735365197619,-0.5193627750023413,0.010173556815533138,-1.1978944845143993,1.4048837596907193,0.8801695138776157,-0.6881612359391088,,-0.29195777301282005,-0.6767680361422285,-1.4795788041455422
88,3.0224073108360483,0.698360173023388,0.5740372163154649,0.3985924312155372,0.5329932427543882,1.0414009231067645,1.1259155125629097,0.07174819152192276,-0.524790438431501,-1.9490764932596232,1.8440223777051137,2.215680914971206,-2.4318753051879254,,-2.1778049511014594,-2.342018363887058,-2.2971517011747746
89,1.8518094976671369,1.427120676892585,1.4929330711532993,1.746014311870333,1.7390572794122166,1.6358396319933752,2.3327665223226757,1.319884053497029,0.7257747452628649,-1.2714936068881948,1.354221127173658,0.9939734843852006,-1.2260929961982225,,-0.7539725575975479,-0.5363689357817905,-1.7108903215500277
